id seccion,nombre seccion,id circuito,nombre circuito,escuela original,mesas,desde,hasta,electores,escuela,direccion,ciudad,provincia,pais,para geo,,,,,
19,SAN JAVIER,267,CONLARA,ESC PROV NARCISO LAPRIDA - PUBLICA S/N,2,6997,6998,430,ESC PROV NARCISO LAPRIDA,PUBLICA S/N,CONLARA,Córdoba,Argentina,"PUBLICA S/N, CONLARA, Córdoba, Argentina",,,,No Match,Google
23,TERCERO ARRIBA,345,PAMPAYASTA NORTE,ESC PROV ANTARTIDA ARGENTINA - PAMPAYASTA NORTE,2,8121,8122,424,ESC PROV ANTARTIDA ARGENTINA,PAMPAYASTA NORTE,PAMPAYASTA NORTE,Córdoba,Argentina,"PAMPAYASTA NORTE, PAMPAYASTA NORTE, Córdoba, Argentina",,,,"FAILED SCRIPT: Lo sentimos, se produjo un error en el servidor. Aguarde un momento e inténtelo de nuevo.",Google
26,UNION,376,BISMARCK,ESC PROV B ERNARDINO RIVADAVIA - RIVADAVIA 360,2,8478,8479,420,ESC PROV B ERNARDINO RIVADAVIA,RIVADAVIA 360,BISMARCK,Córdoba,Argentina,"RIVADAVIA 360, BISMARCK, Córdoba, Argentina",,,,No Match,Google
10,MINAS,138C,ESTANCIA DE GUADALUPE,ESC PROV NIÑAS DE AYOHUMA - PUBLICA S/N,2,5177,5178,413,ESC PROV NIÑAS DE AYOHUMA,PUBLICA S/N,ESTANCIA DE GUADALUPE,Córdoba,Argentina,"PUBLICA S/N, ESTANCIA DE GUADALUPE, Córdoba, Argentina",,,,No Match,Google
15,RIO SECO,226A,PUESTO DE CASTRO,ESC.PROV.D.F.SARMIENTO - PUESTO DE CASTRO,2,6486,6487,405,ESC.PROV.D.F.SARMIENTO,PUESTO DE CASTRO,PUESTO DE CASTRO,Córdoba,Argentina,"PUESTO DE CASTRO, PUESTO DE CASTRO, Córdoba, Argentina","-30,2707364","-63,4267552","Puesto de Castro, Córdoba, Argentina",Match,Google
18,SAN ALBERTO,264,PANAHOLMA,ESC.P.PIZZURNO - PUBLICA,2,6956,6957,399,ESC.P.PIZZURNO,PUBLICA,PANAHOLMA,Córdoba,Argentina,"PUBLICA, PANAHOLMA, Córdoba, Argentina",,,,No Match,Google
19,SAN JAVIER,269A,QUEBRACHO LADEADO,ESC.PROV.J.M.ESTRADA - PUBLICA,2,7090,7091,398,ESC.PROV.J.M.ESTRADA,PUBLICA,QUEBRACHO LADEADO,Córdoba,Argentina,"PUBLICA, QUEBRACHO LADEADO, Córdoba, Argentina",,,,No Match,Google
16,RIO SEGUNDO,231,CAPILLA DEL CARMEN,ESCUELA NARCISO LAPRIDA - GRAL JOSE DE SAN MARTIN S/N,2,6531,6532,391,ESCUELA NARCISO LAPRIDA,GRAL JOSE DE SAN MARTIN S/N,CAPILLA DEL CARMEN,Córdoba,Argentina,"GRAL JOSE DE SAN MARTIN S/N, CAPILLA DEL CARMEN, Córdoba, Argentina",,,,No Match,Google
24,TOTORAL,350,CANDELARIA,ESC PROV GRAL ARENALES - CANDELARIA,2,8269,8270,390,ESC PROV GRAL ARENALES,CANDELARIA,CANDELARIA,Córdoba,Argentina,"CANDELARIA, CANDELARIA, Córdoba, Argentina","-27,4609779","-55,7534746","Córdoba, Candelaria, Misiónes, Argentina",Match,Google
4,CRUZ DEL EJE,46B,ALTO DE LOS QUEBRACHOS,ESCUELA PROVINCIAL - ALTO DE LOS QUEBRACH,2,4165,4166,388,ESCUELA PROVINCIAL,ALTO DE LOS QUEBRACH,ALTO DE LOS QUEBRACHOS,Córdoba,Argentina,"ALTO DE LOS QUEBRACH, ALTO DE LOS QUEBRACHOS, Córdoba, Argentina","-31,3989296","-64,1821289","A D L Quebrachos 0, Alto de Los Quebrachos, Cordoba, Argentina",Partial Match,Google
3,COLON,31B,VILLA CERRO AZUL,LOCAL COMUNAL - VILLA CERRO AZUL,2,3604,3605,382,LOCAL COMUNAL,VILLA CERRO AZUL,VILLA CERRO AZUL,Córdoba,Argentina,"VILLA CERRO AZUL, VILLA CERRO AZUL, Córdoba, Argentina","-31,084896","-64,309776","Villa Cerro Azul, Córdoba, Argentina",Match,Google
7,ISCHILIN,92,CAÑADA DE RIO PINTO,ESC.PROV.H.VIEYTES - PUBLICA,2,4663,4664,376,ESC.PROV.H.VIEYTES,PUBLICA,CAÑADA DE RIO PINTO,Córdoba,Argentina,"PUBLICA, CAÑADA DE RIO PINTO, Córdoba, Argentina",,,,No Match,Google
20,SAN JUSTO,279A,EL FUERTECITO,ESC PROV ALTE GUILLERMO BROWN - ALICIA ROSSI 441,2,7217,7218,375,ESC PROV ALTE GUILLERMO BROWN,ALICIA ROSSI 441,EL FUERTECITO,Córdoba,Argentina,"ALICIA ROSSI 441, EL FUERTECITO, Córdoba, Argentina",,,,No Match,Google
20,SAN JUSTO,299,LUXARDO,ESC CONSTANCIO LUXARDO - PUBLICA S/N,2,7402,7403,364,ESC CONSTANCIO LUXARDO,PUBLICA S/N,LUXARDO,Córdoba,Argentina,"PUBLICA S/N, LUXARDO, Córdoba, Argentina",,,,No Match,Google
14,RIO PRIMERO,203,PEDRO E.VIVAS,ESC.R.E.DE SAN MARTIN - KM. 658,2,6354,6355,363,ESC.R.E.DE SAN MARTIN,KM. 658,PEDRO E.VIVAS,Córdoba,Argentina,"KM. 658, PEDRO E.VIVAS, Córdoba, Argentina","-31,3898918","-64,1520298","Plaza Pedro Vivas, Córdoba, Argentina",Partial Match,Google
7,ISCHILIN,93,COPACABANA,ESC JUAN M DE PUEYRREDON - PUBLICA S/N,2,4665,4666,357,ESC JUAN M DE PUEYRREDON,PUBLICA S/N,COPACABANA,Córdoba,Argentina,"PUBLICA S/N, COPACABANA, Córdoba, Argentina",,,,No Match,Google
15,RIO SECO,227B,CERRO COLORADO,ESC PROV LUCIANO ARGUELLO - CERRO COLORADO,2,6493,6494,351,ESC PROV LUCIANO ARGUELLO,CERRO COLORADO,CERRO COLORADO,Córdoba,Argentina,"CERRO COLORADO, CERRO COLORADO, Córdoba, Argentina","-30,0955431","-63,9321904","Cerro Colorado, Córdoba, Argentina",Match,Google
15,RIO SECO,227D,SANTA ELENA,ESC PROV ING FEDERICO NEHHER - PUBLICA S/N,2,6496,6497,350,ESC PROV ING FEDERICO NEHHER,PUBLICA S/N,SANTA ELENA,Córdoba,Argentina,"PUBLICA S/N, SANTA ELENA, Córdoba, Argentina",,,,No Match,Google
3,COLON,36,LA PUERTA,ESC PROV SARGENTO CABRAL - PUBLICA S/N,2,3773,3774,349,ESC PROV SARGENTO CABRAL,PUBLICA S/N,LA PUERTA,Córdoba,Argentina,"PUBLICA S/N, LA PUERTA, Córdoba, Argentina","-31,4621126","-64,1571841","Calle Publica, Córdoba, Argentina",Partial Match,Google
1,CAPITAL,13G,PARQUE LICEO,JARDIN EVA DUARTE - BARTOLOME HIDALGO 1140,1,2698,2698,345,JARDIN EVA DUARTE,BARTOLOME HIDALGO 1140,Córdoba,Córdoba,Argentina,"BARTOLOME HIDALGO 1140, Córdoba, Córdoba, Argentina","-31,3592052","-64,16","Bartolomé Hidalgo 1140, Córdoba, Argentina",Match,Google
14,RIO PRIMERO,197,LA POSTA,ESC PROV JOAQUIN V GONZALEZ - JOAQUIN V GONZALEZ S/N,1,6343,6343,345,ESC PROV JOAQUIN V GONZALEZ,JOAQUIN V GONZALEZ S/N,LA POSTA,Córdoba,Argentina,"JOAQUIN V GONZALEZ S/N, LA POSTA, Córdoba, Argentina",,,,No Match,Google
23,TERCERO ARRIBA,349A,GENERAL FOTHERINGHAM,ESC PROV GRAL BATOLOME MITRE - SAN JUAN ESQ BELGRANO,1,8268,8268,340,ESC PROV GRAL BATOLOME MITRE,SAN JUAN ESQ BELGRANO,GENERAL FOTHERINGHAM,Córdoba,Argentina,"SAN JUAN ESQ BELGRANO, GENERAL FOTHERINGHAM, Córdoba, Argentina",,,,No Match,Google
21,SANTA MARIA,316A,ANIZACATE,JARDIN VICENTE LOPEZ Y PLANES - RUTA E 56,1,7823,7823,339,JARDIN VICENTE LOPEZ Y PLANES,RUTA E 56,ANIZACATE,Córdoba,Argentina,"RUTA E 56, ANIZACATE, Córdoba, Argentina","-31,7267402","-64,3999501","RP E56, Córdoba, Argentina",Partial Match,Google
22,SOBREMONTE,334,CHUÑAHUASI,ESC PROV MARIANO MORENO - PUBLICA S/N,1,7970,7970,337,ESC PROV MARIANO MORENO,PUBLICA S/N,CHUÑAHUASI,Córdoba,Argentina,"PUBLICA S/N, CHUÑAHUASI, Córdoba, Argentina",,,,No Match,Google
1,CAPITAL,12E,FERREYRA,J DE INF LIBERTADOR SAN MARTIN - SGO MORALES S/N,1,2357,2357,335,J DE INF LIBERTADOR SAN MARTIN,SGO MORALES S/N,Córdoba,Córdoba,Argentina,"SGO MORALES S/N, Córdoba, Córdoba, Argentina",,,,No Match,Google
24,TOTORAL,356,SIMBOLAR,ESC.PROV.F.AMEGHINO - PUBLICA,1,8290,8290,330,ESC.PROV.F.AMEGHINO,PUBLICA,SIMBOLAR,Córdoba,Argentina,"PUBLICA, SIMBOLAR, Córdoba, Argentina",,,,No Match,Google
14,RIO PRIMERO,202,ESQUINA,ESC PROV JOSE MANUEL ESTRADA - MALVINAS ARGENTINAS S/N,1,6353,6353,327,ESC PROV JOSE MANUEL ESTRADA,MALVINAS ARGENTINAS S/N,ESQUINA,Córdoba,Argentina,"MALVINAS ARGENTINAS S/N, ESQUINA, Córdoba, Argentina","-32,0716152","-64,5387542","Córdoba & Malvinas Argentinas, Santa Rosa de Calamuchita, Córdoba, Argentina",Partial Match,Google
21,SANTA MARIA,317,BAJO CHICO,ESC PROV B DE MONTEAGUDO - CALLE PUBLICA P/ANIZACATE,1,7856,7856,324,ESC PROV B DE MONTEAGUDO,CALLE PUBLICA P/ANIZACATE,BAJO CHICO,Córdoba,Argentina,"CALLE PUBLICA P/ANIZACATE, BAJO CHICO, Córdoba, Argentina",,,,No Match,Google
13,RIO CUARTO,191A,MALENA,ESC.PROV.R.E.DE SAN MARTIN - REMEDIOS ESCALADA DE SAN MARTIN,1,6334,6334,318,ESC.PROV.R.E.DE SAN MARTIN,REMEDIOS ESCALADA DE SAN MARTIN,MALENA,Córdoba,Argentina,"REMEDIOS ESCALADA DE SAN MARTIN, MALENA, Córdoba, Argentina",,,,No Match,Google
9,MARCOS JUAREZ,135,CAP.B.O HIGGINS,ESC.PROV.GRAL SAN MARTIN - AV ITALIA 448,1,5160,5160,317,ESC.PROV.GRAL SAN MARTIN,AV ITALIA 448,CAP.B.O HIGGINS,Córdoba,Argentina,"AV ITALIA 448, CAP.B.O HIGGINS, Córdoba, Argentina",,,,No Match,Google
14,RIO PRIMERO,208,COMECHINGONES,ESCUELA N°111 - COMECHINGONES,1,6376,6376,310,ESCUELA N°111,COMECHINGONES,COMECHINGONES,Córdoba,Argentina,"COMECHINGONES, COMECHINGONES, Córdoba, Argentina","-31,4270857","-64,2292397","Maestro Vidal 1567, X5010BHS Córdoba Capital, Córdoba, Argentina",Match,Google
2,CALAMUCHITA,25B,LOS MOLINOS,ESC PROV JUAN LARREA - PUBLICA S/N,1,3375,3375,309,ESC PROV JUAN LARREA,PUBLICA S/N,LOS MOLINOS,Córdoba,Argentina,"PUBLICA S/N, LOS MOLINOS, Córdoba, Argentina",,,,No Match,Google
7,ISCHILIN,91C,VILLA GUTIERREZ,ESC.PROV.M.MARTINEZ DE SUAREZ - PUBLICA,1,4662,4662,305,ESC.PROV.M.MARTINEZ DE SUAREZ,PUBLICA,VILLA GUTIERREZ,Córdoba,Argentina,"PUBLICA, VILLA GUTIERREZ, Córdoba, Argentina",,,,No Match,Google
11,POCHO,146A,TALA CAÑADA,ESC.PROV.M.BELGRANO - TALA CAÑADA,1,5209,5209,302,ESC.PROV.M.BELGRANO,TALA CAÑADA,TALA CAÑADA,Córdoba,Argentina,"TALA CAÑADA, TALA CAÑADA, Córdoba, Argentina",,,,No Match,Google
10,MINAS,139,GUASAPAMPA,LOCAL COMUNAL - ,1,5180,5180,300,LOCAL COMUNAL -,,GUASAPAMPA,Córdoba,Argentina,", GUASAPAMPA, Córdoba, Argentina","-31,0833302","-65,3333511","Guasapampa, Córdoba, Argentina",Match,Google
5,GENERAL ROCA,71,VILLA SARMIENTO,ESC.PROV. D.F.SARMIENTO - PUBLICA,1,4310,4310,297,ESC.PROV. D.F.SARMIENTO,PUBLICA,VILLA SARMIENTO,Córdoba,Argentina,"PUBLICA, VILLA SARMIENTO, Córdoba, Argentina",,,,No Match,Google
1,CAPITAL,6A,BAJADA DE PIEDRA,ESC MUNICIPAL DR   A SOBRAL - PUBLICA S/N,1,580,580,294,ESC MUNICIPAL DR   A SOBRAL,PUBLICA S/N,Córdoba,Córdoba,Argentina,"PUBLICA S/N, Córdoba, Córdoba, Argentina","-31,4621126","-64,1571841","Calle Publica, Córdoba, Argentina",Partial Match,Google
16,RIO SEGUNDO,244A,LOS CHAÑARITOS,ESC PROV ESTANISLAO DEL CAMPO - PUBLICA S/N,1,6751,6751,292,ESC PROV ESTANISLAO DEL CAMPO,PUBLICA S/N,LOS CHAÑARITOS,Córdoba,Argentina,"PUBLICA S/N, LOS CHAÑARITOS, Córdoba, Argentina",,,,No Match,Google
20,SAN JUSTO,295A,TORO PUJIO,ESC.PROV.J.M.ESTRADA - PUBLICA,1,7346,7346,291,ESC.PROV.J.M.ESTRADA,PUBLICA,TORO PUJIO,Córdoba,Argentina,"PUBLICA, TORO PUJIO, Córdoba, Argentina",,,,No Match,Google
3,COLON,29A,TINOCO,ESC.PROV.B.RIVADAVIA - PUBLICA,1,3573,3573,283,ESC.PROV.B.RIVADAVIA,PUBLICA,TINOCO,Córdoba,Argentina,"PUBLICA, TINOCO, Córdoba, Argentina",,,,No Match,Google
9,MARCOS JUAREZ,122,BARGE,ESC PROV DOMINGO F SARMIENTO - PUBLICA S/N,1,4943,4943,283,ESC PROV DOMINGO F SARMIENTO,PUBLICA S/N,BARGE,Córdoba,Argentina,"PUBLICA S/N, BARGE, Córdoba, Argentina",,,,No Match,Google
2,CALAMUCHITA,21,LAS BAJADAS,ESC. DR. JUAN M. ALBARENQUE - PUBLICA,1,3335,3335,278,ESC. DR. JUAN M. ALBARENQUE,PUBLICA,LAS BAJADAS,Córdoba,Argentina,"PUBLICA, LAS BAJADAS, Córdoba, Argentina","-31,3901057","-64,4629391","Drago 166-244, Villa Carlos Paz, Córdoba, Argentina",Partial Match,Google
11,POCHO,146B,SAN JERONIMO,ESC.PROV. E.ECHEVERRIA - SAN JERONIMO,1,5210,5210,274,ESC.PROV. E.ECHEVERRIA,SAN JERONIMO,SAN JERONIMO,Córdoba,Argentina,"SAN JERONIMO, SAN JERONIMO, Córdoba, Argentina","-31,4000828","-64,2132116","Córdoba, Cordoba, Argentina",Match,Google
3,COLON,33A,COLONIA VICENTE AGÜERO,ESC PROV VICENTE AGUERO - LOTE XVII S/N,1,3698,3698,269,ESC PROV VICENTE AGUERO,LOTE XVII S/N,COLONIA VICENTE AGÜERO,Córdoba,Argentina,"LOTE XVII S/N, COLONIA VICENTE AGÜERO, Córdoba, Argentina",,,,No Match,Google
14,RIO PRIMERO,212B,EL CRISPIN,ESC PROV DOMINGO F SARMIENTO - PUBLICA S/N,1,6410,6410,268,ESC PROV DOMINGO F SARMIENTO,PUBLICA S/N,EL CRISPIN,Córdoba,Argentina,"PUBLICA S/N, EL CRISPIN, Córdoba, Argentina",,,,No Match,Google
5,GENERAL ROCA,58,BRUZONE,ESC.PROV. J.J. PASO - MARIANO MORENO,1,4230,4230,262,ESC.PROV. J.J. PASO,MARIANO MORENO,BRUZONE,Córdoba,Argentina,"MARIANO MORENO, BRUZONE, Córdoba, Argentina","-34,4399237","-64,3392242","Mariano Moreno, Córdoba, Argentina",Partial Match,Google
23,TERCERO ARRIBA,347A,LAS ISLETILLAS,ESC PROV GABRIELA MISTRAL - LAS ISLETILLAS,1,8128,8128,260,ESC PROV GABRIELA MISTRAL,LAS ISLETILLAS,LAS ISLETILLAS,Córdoba,Argentina,"LAS ISLETILLAS, LAS ISLETILLAS, Córdoba, Argentina","-32,5102427","-63,9301474","Las Isletillas, Córdoba, Argentina",Match,Google
14,RIO PRIMERO,207,LAS SALADAS,ESC DALMIRA MURO(EX DEL CHACO) - LAS SALADAS,1,6375,6375,258,ESC DALMIRA MURO(EX DEL CHACO),LAS SALADAS,LAS SALADAS,Córdoba,Argentina,"LAS SALADAS, LAS SALADAS, Córdoba, Argentina","-30,7589238","-63,2047043","Las Saladas, Córdoba, Argentina",Match,Google
11,POCHO,145A,LAS PALMAS,ESCUELA N°157 - LAS PALMAS,1,5202,5202,257,ESCUELA N°157,LAS PALMAS,LAS PALMAS,Córdoba,Argentina,"LAS PALMAS, LAS PALMAS, Córdoba, Argentina","-30,6506811","-64,3940217","Las Palmas, Córdoba, Argentina",Match,Google
5,GENERAL ROCA,68,PINCEN,ESC. ING.A.EBELOT - FELIPA ROSALES,1,4293,4293,255,ESC. ING.A.EBELOT,FELIPA ROSALES,PINCEN,Córdoba,Argentina,"FELIPA ROSALES, PINCEN, Córdoba, Argentina","-34,8381967","-63,9157463","Avenida Felipe Rosales, Pincen, Córdoba, Argentina",Partial Match,Google
2,CALAMUCHITA,15,AMBOY,ESC PROV D VELEZ SARFIELD - AYLLU,1,3255,3255,253,ESC PROV D VELEZ SARFIELD,AYLLU,AMBOY,Córdoba,Argentina,"AYLLU, AMBOY, Córdoba, Argentina",,,,No Match,Google
18,SAN ALBERTO,264A,LOS ESPINILLOS,ESC TOMAS DE IRIARTE - LOS ESPINILLOS,1,6958,6958,253,ESC TOMAS DE IRIARTE,LOS ESPINILLOS,LOS ESPINILLOS,Córdoba,Argentina,"LOS ESPINILLOS, LOS ESPINILLOS, Córdoba, Argentina","-31,1440758","-64,0417601","Los Espinillos, Córdoba, Argentina",Partial Match,Google
13,RIO CUARTO,160A,LA CAROLINA,ESC PROV DOMINGO F SARMIENTO - PUBLICA S/N,1,5712,5712,251,ESC PROV DOMINGO F SARMIENTO,PUBLICA S/N,LA CAROLINA,Córdoba,Argentina,"PUBLICA S/N, LA CAROLINA, Córdoba, Argentina",,,,No Match,Google
24,TOTORAL,354,SANTA CATALINA,ESC PROV GREGORIA MATORRAS - PUBLICA S/N,1,8285,8285,251,ESC PROV GREGORIA MATORRAS,PUBLICA S/N,SANTA CATALINA,Córdoba,Argentina,"PUBLICA S/N, SANTA CATALINA, Córdoba, Argentina",,,,No Match,Google
25,TULUMBA,360A,EL RODEO,ESC PROV MIGUEL DE GUEMES - EL RODEO,1,8324,8324,243,ESC PROV MIGUEL DE GUEMES,EL RODEO,EL RODEO,Córdoba,Argentina,"EL RODEO, EL RODEO, Córdoba, Argentina","-31,3989296","-64,1821289","Av Gob Sabatti 321, Villa Mar�a, Cordoba, Argentina",Match,Google
14,RIO PRIMERO,199,CHALACEA,ESCUELA N°315 - CHALACEA,1,6348,6348,239,ESCUELA N°315,CHALACEA,CHALACEA,Córdoba,Argentina,"CHALACEA, CHALACEA, Córdoba, Argentina","-30,762136","-63,5590964","Chalacea, Córdoba, Argentina",Match,Google
26,UNION,377,BREMEN,ESC PROV ALMAFUERTE - PUBLICA S/N,1,8480,8480,239,ESC PROV ALMAFUERTE,PUBLICA S/N,BREMEN,Córdoba,Argentina,"PUBLICA S/N, BREMEN, Córdoba, Argentina",,,,No Match,Google
10,MINAS,139B,LA PLAYA,ESC PROV GRAJ J DE SAN MARTIN - PUBLICA S/N,1,5182,5182,238,ESC PROV GRAJ J DE SAN MARTIN,PUBLICA S/N,LA PLAYA,Córdoba,Argentina,"PUBLICA S/N, LA PLAYA, Córdoba, Argentina",,,,No Match,Google
20,SAN JUSTO,311,SAN PEDRO,ESC PROV 9 DE JULIO - COLONIA SAN PEDRO,1,7667,7667,238,ESC PROV 9 DE JULIO,COLONIA SAN PEDRO,SAN PEDRO,Córdoba,Argentina,"COLONIA SAN PEDRO, SAN PEDRO, Córdoba, Argentina","-30,7837267","-61,9174728","Col. San Pedro, Córdoba, Argentina",Match,Google
12,PUNILLA,156E,TALA HUASI,EDIFICIO COMUNAL - TALA HUASI,1,5627,5627,232,EDIFICIO COMUNAL,TALA HUASI,TALA HUASI,Córdoba,Argentina,"TALA HUASI, TALA HUASI, Córdoba, Argentina","-31,4682839","-64,5704963","Cordoba, Argentina",Match,Google
14,RIO PRIMERO,215A,LA QUINTA,ESC PROV JUAN JOSE PASO - PUBLICA S/N,1,6425,6425,229,ESC PROV JUAN JOSE PASO,PUBLICA S/N,LA QUINTA,Córdoba,Argentina,"PUBLICA S/N, LA QUINTA, Córdoba, Argentina",,,,No Match,Google
23,TERCERO ARRIBA,347,PUNTA DEL AGUA,ESC.PROV.S.A.GUTIERREZ - PUBLICA,1,8127,8127,226,ESC.PROV.S.A.GUTIERREZ,PUBLICA,PUNTA DEL AGUA,Córdoba,Argentina,"PUBLICA, PUNTA DEL AGUA, Córdoba, Argentina",,,,No Match,Google
26,UNION,401,SANTA MARIA,ESC PROV PAULA ALBARRACIN - PUBLICA S/N,1,8644,8644,226,ESC PROV PAULA ALBARRACIN,PUBLICA S/N,SANTA MARIA,Córdoba,Argentina,"PUBLICA S/N, SANTA MARIA, Córdoba, Argentina","-31,7173191","-64,4782304","Calle Pública Sin Número, Córdoba, Argentina",Partial Match,Google
14,RIO PRIMERO,196,CAÑADA DE MACHADO,ESC.PROV.M.MORENO - CALLE 12,1,6342,6342,219,ESC.PROV.M.MORENO,CALLE 12,CAÑADA DE MACHADO,Córdoba,Argentina,"CALLE 12, CAÑADA DE MACHADO, Córdoba, Argentina",,,,No Match,Google
4,CRUZ DEL EJE,43B,CRUZ DE CAÑA,ESC PROV JUAN B ALBERDI - PUBLICA S/N,2,4076,4077,218,ESC PROV JUAN B ALBERDI,PUBLICA S/N,CRUZ DE CAÑA,Córdoba,Argentina,"PUBLICA S/N, CRUZ DE CAÑA, Córdoba, Argentina",,,,No Match,Google
1,CAPITAL,6B,CHACRA DE LA MERCED,ESC VAN GELDEREN - CNO CHACRA DE LA MERCED KM 6 1/2,1,581,581,216,ESC VAN GELDEREN,CNO CHACRA DE LA MERCED KM 6 1/2,Córdoba,Córdoba,Argentina,"CNO CHACRA DE LA MERCED KM 6 1/2, Córdoba, Córdoba, Argentina","-31,4024975","-64,1192223","Camino Chacra de la Merced, Córdoba, Argentina",Partial Match,Google
2,CALAMUCHITA,18B,CALERAS DE CALAMUCHITA,ESCUELA PROVINCIAL - CALERAS DE CALAMUCHITA,1,3290,3290,210,ESCUELA PROVINCIAL,CALERAS DE CALAMUCHITA,CALERAS DE CALAMUCHITA,Córdoba,Argentina,"CALERAS DE CALAMUCHITA, CALERAS DE CALAMUCHITA, Córdoba, Argentina","-32,381659","-64,525469","E68 Km 3,2, 5819 Las Caleras de Calamuchita, Córdoba, Argentina",Match,Google
4,CRUZ DEL EJE,55A,LA BATEA,ESC.PROV.DEAN G.FUNES - LA BATEA,1,4202,4202,207,ESC.PROV.DEAN G.FUNES,LA BATEA,LA BATEA,Córdoba,Argentina,"LA BATEA, LA BATEA, Córdoba, Argentina","-30,3719363","-65,3085109","La Batea, Córdoba, Argentina",Partial Match,Google
13,RIO CUARTO,180,LAS PEÑAS,ESC.PROV.J.M.PAZ - AVDA. 22 DE OCTUBRE,1,5940,5940,206,ESC.PROV.J.M.PAZ,AVDA. 22 DE OCTUBRE,LAS PEÑAS,Córdoba,Argentina,"AVDA. 22 DE OCTUBRE, LAS PEÑAS, Córdoba, Argentina",,,,No Match,Google
15,RIO SECO,229A,EUFRASIO LOZA,ESC PROV LEOPOLDO LUGONES - SANTIAGO DEL ESTERO S/N,1,6521,6521,205,ESC PROV LEOPOLDO LUGONES,SANTIAGO DEL ESTERO S/N,EUFRASIO LOZA,Córdoba,Argentina,"SANTIAGO DEL ESTERO S/N, EUFRASIO LOZA, Córdoba, Argentina",,,,No Match,Google
15,RIO SECO,227C,CHAÑAR VIEJO,ESC PROV G MARTINEZ PIZARRO - PUBLICA S/N,1,6495,6495,204,ESC PROV G MARTINEZ PIZARRO,PUBLICA S/N,CHAÑAR VIEJO,Córdoba,Argentina,"PUBLICA S/N, CHAÑAR VIEJO, Córdoba, Argentina",,,,No Match,Google
26,UNION,372A,ANA ZUMARAN,ESC PROV JUAN P ESNAOLA - ANA ZUMARAN,1,8371,8371,202,ESC PROV JUAN P ESNAOLA,ANA ZUMARAN,ANA ZUMARAN,Córdoba,Argentina,"ANA ZUMARAN, ANA ZUMARAN, Córdoba, Argentina","-32,3909782","-63,0572391","Ana Zumaran, Córdoba, Argentina",Match,Google
21,SANTA MARIA,329,SAN CLEMENTE,ESC.PROV.J.B.CABRAL - PUBLICA,1,7947,7947,201,ESC.PROV.J.B.CABRAL,PUBLICA,SAN CLEMENTE,Córdoba,Argentina,"PUBLICA, SAN CLEMENTE, Córdoba, Argentina",,,,No Match,Google
16,RIO SEGUNDO,237B,PUEBLO LUDUEÑA,ESC PROV JERONIMO L DE CABRERA - PUBLICA S/N-IMPIRA,1,6592,6592,197,ESC PROV JERONIMO L DE CABRERA,PUBLICA S/N-IMPIRA,PUEBLO LUDUEÑA,Córdoba,Argentina,"PUBLICA S/N-IMPIRA, PUEBLO LUDUEÑA, Córdoba, Argentina",,,,No Match,Google
20,SAN JUSTO,288A,VILLA SAN ESTEBAN,ESCUELA PROV. ANTONIO SOBRAL - PUBLICA,1,7295,7295,194,ESCUELA PROV. ANTONIO SOBRAL,PUBLICA,VILLA SAN ESTEBAN,Córdoba,Argentina,"PUBLICA, VILLA SAN ESTEBAN, Córdoba, Argentina",,,,No Match,Google
10,MINAS,140,LA ARGENTINA,ESC PROV GREGORIA PEREZ - PUBLICA S/N,1,5183,5183,192,ESC PROV GREGORIA PEREZ,PUBLICA S/N,LA ARGENTINA,Córdoba,Argentina,"PUBLICA S/N, LA ARGENTINA, Córdoba, Argentina","-31,4621126","-64,1571841","Calle Publica, Córdoba, Argentina",Partial Match,Google
20,SAN JUSTO,281,BEIRO,ESCUELA N°349 (ESC JUAN BEIRO) - BEIRO,1,7236,7236,192,ESCUELA N°349 (ESC JUAN BEIRO),BEIRO,BEIRO,Córdoba,Argentina,"BEIRO, BEIRO, Córdoba, Argentina",,,,No Match,Google
10,MINAS,138D,TOSNO,ESC.PROV.MONS.R. LEAL - PUBLICA,1,5179,5179,189,ESC.PROV.MONS.R. LEAL,PUBLICA,TOSNO,Córdoba,Argentina,"PUBLICA, TOSNO, Córdoba, Argentina",,,,No Match,Google
20,SAN JUSTO,283A,COLONIA PICHANAS,ESC CONGRESO DE TUCUMAN - COLONIA PICHANAS,1,7269,7269,182,ESC CONGRESO DE TUCUMAN,COLONIA PICHANAS,COLONIA PICHANAS,Córdoba,Argentina,"COLONIA PICHANAS, COLONIA PICHANAS, Córdoba, Argentina","-30,7994131","-65,1727498","Pichanas, Córdoba, Argentina",Match,Google
20,SAN JUSTO,286,DIEZ DE JULIO,ESC PROV DOMINGO F SARMIENTO - PUBLICA S/N,1,7287,7287,182,ESC PROV DOMINGO F SARMIENTO,PUBLICA S/N,DIEZ DE JULIO,Córdoba,Argentina,"PUBLICA S/N, DIEZ DE JULIO, Córdoba, Argentina","-31,9792983","-64,5601682","190, Julio A. Roca 176, Villa Gral. Belgrano, Córdoba, Argentina",Partial Match,Google
4,CRUZ DEL EJE,43A,LAS CAÑADAS,ESC.PROV. CANTERAS IGUAZU - LAS CAÑADAS,1,4075,4075,179,ESC.PROV. CANTERAS IGUAZU,LAS CAÑADAS,LAS CAÑADAS,Córdoba,Argentina,"LAS CAÑADAS, LAS CAÑADAS, Córdoba, Argentina","-31,3611497","-65,2557013","Las Cañadas, Córdoba, Argentina",Match,Google
